Region	Month of Period End	Median Sale Price	Median Sale Price MoM 	Median Sale Price YoY 	Homes Sold	Homes Sold MoM 	Homes Sold YoY 	New Listings	New Listings MoM 	New Listings YoY 	Inventory	Inventory MoM 	 Inventory YoY 	Days on Market	Days on Market MoM	Days on Market YoY	Average Sale To List	Average Sale To List MoM 	Average Sale To List YoY 
Indiana	January 2012	$108K	-4.4%	3.3%	2,142	-18.8%	23.2%	4,091	61.8%	11.3%	21,408	2.4%	-8.0%	133	3	-4	93.6%	-0.3%	-0.2%
Indiana	February 2012	$105K	-2.2%	0.9%	2,358	9.4%	25.8%	4,506	9.6%	29.1%	22,457	4.5%	-4.2%	135	2	-10	93.6%	0.1%	-0.2%
Indiana	March 2012	$114K	8.6%	2.0%	3,091	31.1%	15.6%	5,922	31.2%	6.7%	24,023	6.7%	-2.8%	131	-5	-13	94.7%	1.1%	0.3%
Indiana	April 2012	$121K	6.6%	3.2%	3,451	11.0%	18.9%	5,794	-2.9%	10.6%	25,207	4.5%	-1.5%	114	-16	-31	95.2%	0.5%	1.0%
Indiana	May 2012	$130K	7.5%	9.5%	3,929	14.3%	21.7%	5,844	0.8%	13.3%	26,040	3.4%	-0.9%	107	-7	-28	95.7%	0.4%	1.2%
Indiana	June 2012	$133K	2.6%	6.1%	4,215	5.9%	19.2%	5,581	-5.4%	5.7%	26,453	0.7%	-0.7%	102	-5	-24	95.5%	-0.1%	1.2%
Indiana	July 2012	$131K	-2.2%	2.2%	3,919	-5.7%	22.5%	5,165	-6.0%	15.3%	26,001	-0.3%	-0.3%	102	0	-17	95.3%	-0.3%	0.8%
Indiana	August 2012	$127K	-2.3%	2.9%	4,243	7.3%	22.1%	5,064	-2.9%	7.5%	25,468	-2.8%	-0.9%	111	9	-14	95.1%	-0.1%	0.6%
Indiana	September 2012	$126K	-1.4%	6.1%	3,536	-15.8%	16.9%	4,168	-17.2%	6.8%	24,452	-3.3%	-1.0%	111	0	-18	95.0%	-0.1%	1.4%
Indiana	October 2012	$120K	-4.6%	3.0%	3,684	5.7%	36.6%	4,357	5.4%	12.9%	23,399	-3.7%	-1.8%	116	6	-11	95.2%	0.2%	1.2%
Indiana	November 2012	$122K	1.0%	3.6%	3,423	-7.9%	37.0%	3,498	-20.4%	10.1%	22,090	-5.8%	-2.9%	117	2	-14	95.0%	-0.3%	1.0%
Indiana	December 2012	$123K	0.6%	9.2%	3,134	-9.2%	18.3%	2,707	-23.5%	5.7%	20,557	-7.8%	-2.5%	121	3	-9	94.7%	-0.3%	0.8%
Indiana	January 2013	$112K	-8.9%	4.0%	2,766	-12.2%	27.2%	4,349	59.6%	4.8%	20,903	1.3%	-3.5%	118	-3	-15	94.6%	-0.1%	1.0%
Indiana	February 2013	$110K	-1.3%	5.2%	3,046	10.0%	27.8%	4,701	7.3%	3.3%	21,663	3.3%	-4.5%	123	5	-12	94.7%	0.1%	1.1%
Indiana	March 2013	$117K	5.9%	3.6%	3,839	26.0%	22.3%	5,640	20.0%	-5.9%	22,510	3.8%	-7.0%	115	-8	-15	95.0%	0.3%	0.3%
Indiana	April 2013	$129K	10.6%	7.6%	4,211	9.4%	20.7%	6,686	18.6%	14.8%	24,227	7.4%	-4.4%	99	-16	-15	95.5%	0.6%	0.4%
Indiana	May 2013	$135K	4.0%	4.0%	5,137	22.3%	29.3%	6,876	3.2%	16.9%	25,023	3.7%	-4.2%	90	-9	-16	95.9%	0.4%	0.3%
Indiana	June 2013	$142K	5.7%	7.0%	4,972	-3.5%	18.0%	6,442	-6.3%	15.6%	25,760	2.6%	-2.4%	85	-5	-17	96.1%	0.2%	0.5%
Indiana	July 2013	$141K	-0.5%	8.9%	5,155	3.7%	30.0%	6,593	2.5%	26.0%	26,216	1.9%	-0.4%	83	-2	-19	96.2%	0.2%	1.0%
Indiana	August 2013	$134K	-5.3%	5.6%	4,844	-6.2%	13.5%	6,251	-5.5%	22.7%	26,514	0.8%	3.5%	87	4	-24	95.9%	-0.3%	0.8%
Indiana	September 2013	$131K	-2.4%	4.0%	4,093	-15.5%	14.1%	5,433	-12.7%	28.4%	26,420	0.0%	6.7%	92	5	-19	95.5%	-0.4%	0.5%
Indiana	October 2013	$127K	-2.6%	6.2%	4,145	1.1%	8.9%	5,219	-4.8%	16.1%	26,279	-1.6%	9.8%	94	1	-21	95.4%	-0.1%	0.2%
Indiana	November 2013	$128K	0.2%	5.0%	3,534	-14.3%	1.6%	4,045	-20.9%	14.0%	24,793	-3.6%	10.7%	104	10	-13	95.3%	-0.1%	0.4%
Indiana	December 2013	$132K	3.1%	7.6%	3,565	0.8%	12.7%	3,315	-22.0%	20.7%	24,209	-6.5%	16.4%	110	5	-11	95.1%	-0.2%	0.4%
Indiana	January 2014	$124K	-6.1%	10.5%	2,488	-30.2%	-10.2%	4,045	31.2%	-7.6%	23,541	1.5%	12.1%	117	8	-2	95.3%	0.1%	0.7%
Indiana	February 2014	$121K	-2.8%	9.3%	2,665	6.7%	-12.7%	4,846	11.0%	2.5%	26,281	4.5%	20.4%	126	9	3	95.0%	-0.3%	0.3%
Indiana	March 2014	$130K	8.5%	11.6%	3,528	31.5%	-8.6%	7,841	61.2%	38.1%	29,735	12.9%	30.9%	124	-2	9	95.4%	0.5%	0.4%
Indiana	April 2014	$128K	-1.5%	-0.6%	4,006	13.8%	-5.0%	9,746	24.1%	45.0%	34,493	15.7%	41.4%	107	-17	8	95.7%	0.3%	0.1%
Indiana	May 2014	$135K	4.9%	0.5%	5,888	47.5%	14.0%	9,363	3.8%	35.3%	34,554	7.8%	36.8%	86	-22	-4	96.2%	0.5%	0.3%
Indiana	June 2014	$140K	3.9%	-1.5%	6,845	14.2%	37.4%	9,270	-3.5%	42.3%	36,865	3.8%	41.5%	83	-3	-2	96.0%	-0.2%	-0.1%
Indiana	July 2014	$134K	-2.1%	-5.1%	7,448	-0.2%	43.8%	9,864	-1.7%	45.3%	41,603	2.6%	53.8%	83	0	-1	95.9%	-0.1%	-0.3%
Indiana	August 2014	$137K	1.4%	2.5%	6,823	-5.8%	40.3%	8,087	-15.9%	25.8%	40,325	-0.4%	48.0%	87	5	-1	95.6%	-0.4%	-0.4%
Indiana	September 2014	$128K	-5.6%	-1.5%	6,717	-5.2%	63.1%	8,047	-4.7%	40.0%	42,117	-0.9%	50.3%	93	5	0	95.5%	-0.1%	0.0%
Indiana	October 2014	$128K	-0.4%	1.1%	6,722	0.4%	61.4%	7,285	-9.6%	31.3%	40,565	-3.2%	45.9%	98	6	2	95.5%	0.1%	0.1%
Indiana	November 2014	$126K	-1.5%	-1.3%	5,220	-21.8%	46.8%	5,016	-30.2%	13.7%	37,991	-5.5%	40.9%	101	4	-4	95.2%	-0.3%	-0.1%
Indiana	December 2014	$127K	-0.1%	-3.5%	5,676	11.8%	58.2%	4,188	-14.5%	22.1%	33,301	-10.2%	32.4%	105	4	-5	95.3%	0.0%	0.2%
Indiana	January 2015	$117K	-7.5%	-5.2%	3,905	-32.0%	55.3%	5,800	36.7%	29.3%	33,589	-0.6%	29.4%	111	7	-6	94.5%	-0.7%	-0.7%
Indiana	February 2015	$118K	1.2%	-1.0%	4,521	10.4%	67.6%	6,182	2.3%	18.9%	35,365	-0.1%	24.7%	113	1	-13	94.7%	0.3%	-0.2%
Indiana	March 2015	$127K	7.2%	-2.3%	5,937	32.9%	67.6%	8,790	44.2%	6.7%	35,396	3.0%	12.3%	109	-3	-16	95.5%	0.7%	0.1%
Indiana	April 2015	$131K	3.4%	2.5%	6,847	13.1%	69.7%	10,725	19.0%	-0.3%	38,606	4.4%	1.0%	100	-10	-8	95.7%	0.3%	0.1%
Indiana	May 2015	$138K	5.7%	4.9%	8,168	15.4%	19.6%	10,836	-2.2%	-6.7%	41,010	1.5%	-6.0%	84	-18	-3	96.0%	0.4%	0.0%
Indiana	June 2015	$144K	4.5%	6.4%	9,429	15.4%	16.6%	10,949	1.0%	-0.2%	41,086	0.2%	-9.2%	75	-9	-8	96.4%	0.3%	0.5%
Indiana	July 2015	$143K	-0.7%	7.7%	9,179	-2.7%	13.5%	9,882	-9.7%	-8.5%	40,100	-2.4%	-13.7%	74	-1	-10	96.1%	-0.3%	0.2%
Indiana	August 2015	$138K	-3.6%	2.7%	8,054	-12.3%	6.1%	9,293	-6.0%	2.5%	39,724	-0.9%	-14.3%	79	5	-10	96.0%	0.0%	0.5%
Indiana	September 2015	$133K	-3.7%	4.6%	7,701	-4.3%	6.8%	8,113	-12.6%	-5.8%	38,405	-3.2%	-16.3%	83	4	-11	95.8%	-0.2%	0.4%
Indiana	October 2015	$131K	-1.2%	3.6%	7,256	-5.8%	-0.3%	7,784	-4.1%	0.1%	37,352	-2.8%	-16.0%	85	2	-14	95.6%	-0.2%	0.1%
Indiana	November 2015	$130K	-0.8%	4.8%	5,596	-22.8%	-0.4%	5,790	-25.6%	7.1%	35,749	-4.2%	-15.1%	89	4	-13	95.4%	-0.1%	0.3%
Indiana	December 2015	$131K	0.6%	5.0%	6,753	20.7%	8.0%	4,326	-25.3%	-6.0%	32,459	-9.2%	-14.7%	95	6	-11	95.5%	0.0%	0.3%
Indiana	January 2016	$123K	-6.0%	6.5%	4,543	-32.7%	6.2%	5,638	30.5%	-9.7%	32,046	-1.2%	-15.1%	102	7	-11	94.9%	-0.6%	0.5%
Indiana	February 2016	$122K	-0.9%	3.5%	5,081	11.9%	8.0%	6,930	23.0%	8.4%	32,462	1.4%	-13.7%	110	8	-4	95.5%	0.6%	0.8%
Indiana	March 2016	$133K	8.5%	5.0%	6,884	35.3%	10.2%	9,385	35.3%	1.2%	33,429	2.9%	-13.6%	105	-5	-7	95.9%	0.4%	0.5%
Indiana	April 2016	$138K	4.3%	5.7%	7,747	12.2%	9.3%	10,041	6.7%	-9.4%	34,262	2.1%	-15.3%	85	-21	-17	96.2%	0.3%	0.5%
Indiana	May 2016	$144K	4.2%	4.2%	9,281	19.9%	13.6%	10,168	1.4%	-6.2%	34,102	-0.3%	-16.8%	75	-10	-9	96.8%	0.6%	0.7%
Indiana	June 2016	$148K	3.0%	2.8%	9,771	5.3%	3.6%	10,465	2.9%	-4.4%	34,008	-0.3%	-17.2%	71	-4	-4	96.9%	0.2%	0.6%
Indiana	July 2016	$148K	-0.2%	3.3%	8,623	-11.8%	-6.1%	9,474	-9.5%	-4.2%	34,106	0.2%	-15.0%	68	-3	-6	96.9%	-0.1%	0.8%
Indiana	August 2016	$142K	-4.0%	2.9%	8,895	3.2%	10.4%	9,228	-2.6%	-0.7%	33,284	-2.4%	-16.2%	68	0	-11	96.5%	-0.4%	0.5%
Indiana	September 2016	$144K	1.3%	8.2%	8,100	-9.0%	5.1%	8,208	-11.0%	1.1%	32,493	-2.2%	-15.5%	73	5	-10	96.4%	-0.2%	0.6%
Indiana	October 2016	$139K	-3.3%	5.9%	7,484	-7.7%	3.0%	7,402	-9.9%	-5.0%	31,404	-3.6%	-16.0%	76	3	-9	96.1%	-0.3%	0.5%
Indiana	November 2016	$137K	-1.4%	5.2%	6,847	-8.5%	22.3%	6,003	-18.8%	3.7%	29,761	-5.1%	-16.8%	77	1	-12	95.9%	-0.2%	0.5%
Indiana	December 2016	$139K	1.3%	5.8%	7,044	2.8%	4.2%	4,060	-32.4%	-6.2%	26,367	-11.6%	-18.9%	80	3	-15	95.7%	-0.2%	0.3%
Indiana	January 2017	$132K	-5.1%	6.8%	4,807	-31.6%	5.8%	5,730	41.4%	1.6%	26,041	-1.0%	-18.8%	91	12	-11	95.4%	-0.3%	0.5%
Indiana	February 2017	$134K	2.0%	9.9%	4,965	3.3%	-2.3%	6,801	18.8%	-1.9%	26,575	2.2%	-18.2%	93	2	-17	96.0%	0.6%	0.4%
Indiana	March 2017	$141K	5.0%	6.6%	7,571	52.5%	9.9%	9,265	36.1%	-1.4%	27,454	3.0%	-18.0%	82	-12	-24	96.4%	0.4%	0.5%
Indiana	April 2017	$144K	1.8%	4.0%	7,475	-1.3%	-3.4%	9,285	0.2%	-7.4%	28,236	2.8%	-17.5%	67	-15	-18	97.0%	0.6%	0.8%
Indiana	May 2017	$151K	4.7%	4.6%	9,313	24.6%	0.2%	10,293	10.7%	1.1%	28,552	1.0%	-16.4%	61	-6	-14	97.2%	0.2%	0.4%
Indiana	June 2017	$159K	5.3%	6.9%	10,178	9.3%	4.2%	10,744	4.4%	2.6%	28,916	1.3%	-15.1%	58	-3	-13	97.4%	0.2%	0.4%
Indiana	July 2017	$155K	-2.5%	4.3%	8,694	-14.6%	0.8%	9,462	-11.9%	-0.1%	29,096	0.6%	-14.7%	57	-1	-11	97.3%	-0.1%	0.4%
Indiana	August 2017	$150K	-2.8%	5.7%	9,198	5.8%	3.4%	9,679	2.3%	4.8%	28,939	-0.5%	-13.1%	58	1	-10	96.9%	-0.4%	0.4%
Indiana	September 2017	$151K	0.2%	4.6%	8,093	-12.0%	-0.1%	8,034	-17.0%	-2.1%	28,330	-2.1%	-13.0%	62	4	-11	96.6%	-0.2%	0.3%
Indiana	October 2017	$149K	-1.1%	7.0%	7,976	-1.4%	6.6%	7,606	-5.3%	2.8%	27,232	-3.9%	-13.3%	64	2	-12	96.6%	0.0%	0.5%
Indiana	November 2017	$148K	-0.5%	8.0%	7,104	-11.0%	3.7%	6,035	-20.7%	0.4%	25,624	-5.9%	-14.1%	66	2	-11	96.6%	0.0%	0.7%
Indiana	December 2017	$150K	1.3%	8.0%	6,901	-2.8%	-2.0%	4,173	-30.8%	2.8%	22,755	-11.2%	-13.7%	70	4	-10	96.5%	0.0%	0.8%
Indiana	January 2018	$144K	-3.8%	9.4%	4,840	-29.9%	0.6%	5,528	32.4%	-3.7%	22,500	-1.2%	-13.8%	76	6	-15	96.2%	-0.3%	0.8%
Indiana	February 2018	$148K	2.6%	10.1%	5,126	6.0%	3.1%	6,183	12.0%	-9.2%	22,595	0.6%	-15.3%	80	4	-14	96.5%	0.3%	0.5%
Indiana	March 2018	$153K	3.2%	8.0%	7,331	43.0%	-3.2%	8,680	40.1%	-6.4%	23,035	1.8%	-16.2%	71	-9	-11	96.8%	0.4%	0.4%
Indiana	April 2018	$156K	2.5%	8.8%	8,015	9.3%	7.2%	9,431	8.6%	1.4%	22,867	-0.8%	-19.1%	58	-13	-9	97.4%	0.6%	0.4%
Indiana	May 2018	$166K	6.1%	10.3%	9,224	15.1%	-1.0%	10,864	15.2%	5.5%	24,057	5.2%	-15.7%	45	-13	-16	97.8%	0.4%	0.6%
Indiana	June 2018	$168K	1.3%	6.1%	9,954	7.9%	-2.2%	10,625	-2.2%	-1.1%	24,885	3.5%	-13.9%	41	-4	-17	97.9%	0.1%	0.6%
Indiana	July 2018	$168K	-0.5%	8.3%	9,066	-8.9%	4.4%	10,138	-4.5%	7.3%	25,555	2.9%	-12.0%	40	-1	-17	97.8%	-0.2%	0.5%
Indiana	August 2018	$162K	-3.1%	8.0%	9,762	7.6%	6.2%	10,156	0.1%	5.0%	25,645	0.3%	-11.3%	44	4	-14	97.2%	-0.6%	0.3%
Indiana	September 2018	$162K	-0.3%	7.5%	7,764	-20.5%	-4.1%	8,205	-19.3%	2.1%	25,754	0.3%	-9.1%	45	1	-17	97.1%	0.0%	0.5%
Indiana	October 2018	$157K	-2.8%	5.7%	8,101	4.3%	1.5%	8,517	3.8%	12.0%	25,683	-0.4%	-5.7%	49	4	-15	96.9%	-0.2%	0.3%
Indiana	November 2018	$161K	2.1%	8.4%	7,263	-10.3%	2.3%	5,985	-29.7%	-0.8%	23,981	-6.6%	-6.4%	52	3	-14	96.7%	-0.2%	0.1%
Indiana	December 2018	$158K	-1.6%	5.3%	6,535	-10.0%	-5.3%	4,250	-29.0%	1.8%	21,829	-9.0%	-4.1%	59	7	-11	96.3%	-0.4%	-0.2%
Indiana	January 2019	$151K	-4.4%	4.6%	4,498	-31.2%	-7.1%	5,714	34.4%	3.4%	21,852	0.0%	-2.9%	68	9	-8	95.8%	-0.5%	-0.3%
Indiana	February 2019	$155K	2.9%	5.0%	5,310	18.1%	3.7%	5,922	3.7%	-4.5%	21,615	-1.0%	-4.5%	71	3	-9	96.4%	0.5%	-0.1%
Indiana	March 2019	$161K	3.9%	5.7%	7,227	36.1%	-1.4%	7,847	32.5%	-9.6%	21,594	-0.1%	-6.3%	66	-5	-5	96.9%	0.5%	0.0%
Indiana	April 2019	$165K	2.2%	5.4%	7,966	10.2%	-0.6%	9,641	22.8%	2.2%	22,714	5.1%	-0.7%	53	-13	-5	97.3%	0.4%	-0.1%
Indiana	May 2019	$173K	4.7%	4.0%	9,454	18.7%	2.5%	10,723	11.2%	-1.3%	23,866	5.1%	-0.8%	45	-8	0	97.6%	0.3%	-0.2%
Indiana	June 2019	$181K	4.9%	7.7%	9,455	0.0%	-5.0%	9,800	-8.6%	-7.8%	24,215	1.5%	-2.8%	40	-5	-1	97.9%	0.3%	0.0%
Indiana	July 2019	$177K	-2.3%	5.8%	9,746	3.2%	7.5%	10,261	4.9%	1.2%	24,723	2.4%	-3.3%	41	1	1	97.6%	-0.3%	-0.1%
Indiana	August 2019	$177K	0.2%	9.4%	9,545	-2.1%	-2.3%	9,897	-3.6%	-2.7%	24,975	0.7%	-2.8%	43	2	-1	97.5%	-0.1%	0.3%
Indiana	September 2019	$171K	-3.7%	5.6%	8,401	-12.0%	8.2%	8,801	-11.1%	7.2%	25,002	0.1%	-3.0%	45	2	0	97.2%	-0.3%	0.1%
Indiana	October 2019	$171K	0.2%	8.9%	8,287	-1.4%	2.3%	8,768	-0.4%	2.9%	25,064	0.2%	-2.4%	46	1	-3	97.1%	0.0%	0.2%
Indiana	November 2019	$171K	-0.1%	6.6%	7,340	-11.4%	1.1%	5,893	-32.8%	-1.5%	23,258	-7.1%	-3.0%	48	2	-4	97.1%	-0.1%	0.3%
Indiana	December 2019	$172K	0.5%	8.8%	7,326	-0.1%	12.2%	4,059	-31.0%	-4.4%	20,248	-12.8%	-7.0%	55	7	-3	96.7%	-0.4%	0.4%
Indiana	January 2020	$161K	-6.6%	6.3%	5,222	-28.7%	16.3%	6,276	54.6%	10.2%	20,111	-0.7%	-7.6%	66	11	-2	96.3%	-0.4%	0.5%
Indiana	February 2020	$168K	4.6%	8.1%	5,696	9.0%	7.3%	6,403	1.9%	8.1%	19,859	-1.3%	-8.1%	67	1	-4	96.8%	0.4%	0.4%
Indiana	March 2020	$177K	5.6%	9.7%	7,755	36.1%	7.3%	8,192	27.9%	4.3%	20,100	1.1%	-7.0%	54	-13	-12	97.5%	0.7%	0.6%
Indiana	April 2020	$182K	2.5%	10.1%	6,942	-10.5%	-12.9%	6,375	-22.2%	-33.9%	19,420	-3.4%	-14.5%	46	-8	-7	97.7%	0.2%	0.3%
Indiana	May 2020	$184K	1.1%	6.3%	7,141	2.9%	-24.5%	8,697	36.4%	-18.9%	19,940	2.7%	-16.5%	45	-1	0	97.5%	-0.2%	-0.1%
Indiana	June 2020	$187K	1.7%	3.1%	9,562	33.9%	1.1%	9,274	6.6%	-5.4%	19,408	-2.7%	-19.9%	43	-2	3	98.0%	0.5%	0.0%
Indiana	July 2020	$197K	5.4%	11.2%	10,741	12.3%	10.1%	9,747	5.1%	-5.1%	18,908	-2.6%	-23.7%	39	-4	-2	98.4%	0.5%	0.8%
Indiana	August 2020	$198K	0.4%	11.4%	10,033	-6.6%	5.1%	9,261	-5.0%	-6.4%	18,359	-2.9%	-26.5%	37	-2	-6	98.6%	0.2%	1.1%
Indiana	September 2020	$194K	-2.0%	13.4%	10,036	0.0%	19.5%	9,515	2.7%	8.1%	18,248	-0.6%	-27.0%	37	0	-8	98.5%	-0.1%	1.3%
Indiana	October 2020	$194K	0.3%	13.5%	10,043	0.1%	21.2%	8,858	-6.9%	1.0%	17,646	-3.3%	-29.6%	36	-1	-10	98.4%	-0.1%	1.3%
Indiana	November 2020	$195K	0.2%	13.8%	8,551	-14.9%	16.5%	6,401	-27.7%	8.6%	16,063	-9.0%	-31.0%	36	0	-12	98.3%	-0.1%	1.2%
Indiana	December 2020	$191K	-1.8%	11.3%	8,820	3.2%	20.4%	4,900	-23.4%	20.7%	13,521	-15.7%	-33.2%	40	4	-15	98.1%	-0.2%	1.4%
Indiana	January 2021	$184K	-4.0%	14.5%	5,723	-35.2%	9.5%	5,561	13.4%	-11.6%	12,784	-5.6%	-36.6%	47	7	-19	97.8%	-0.3%	1.4%
Indiana	February 2021	$187K	1.8%	11.5%	6,084	6.3%	6.8%	4,979	-10.4%	-22.2%	11,865	-7.1%	-40.3%	45	-2	-22	98.0%	0.3%	1.2%
Indiana	March 2021	$192K	2.6%	8.3%	7,549	24.1%	-2.6%	7,883	58.3%	-3.7%	12,104	2.0%	-39.7%	38	-7	-16	98.9%	0.8%	1.4%
Indiana	April 2021	$202K	5.5%	11.5%	8,203	8.6%	18.2%	9,187	16.5%	44.1%	13,283	9.6%	-31.6%	31	-7	-15	99.7%	0.9%	2.0%
Indiana	May 2021	$215K	6.0%	16.8%	8,830	7.6%	23.7%	9,455	2.9%	8.7%	13,868	4.4%	-30.5%	30	-1	-15	100.7%	1.0%	3.2%
Indiana	June 2021	$219K	2.1%	17.4%	10,406	17.8%	8.8%	10,717	13.3%	15.6%	14,580	5.1%	-24.9%	28	-2	-15	101.0%	0.3%	3.1%
Indiana	July 2021	$221K	0.8%	12.2%	10,084	-3.1%	-6.1%	10,885	1.6%	11.7%	15,968	9.5%	-15.5%	28	0	-11	100.7%	-0.3%	2.3%
Indiana	August 2021	$219K	-1.0%	10.6%	10,158	0.7%	1.2%	10,523	-3.3%	13.6%	16,274	1.9%	-11.4%	28	0	-9	100.3%	-0.5%	1.6%
Indiana	September 2021	$220K	0.4%	13.4%	9,811	-3.4%	-2.2%	9,523	-9.5%	0.1%	16,093	-1.1%	-11.8%	29	1	-8	99.7%	-0.5%	1.2%
Indiana	October 2021	$216K	-1.5%	11.3%	9,648	-1.7%	-3.9%	9,080	-4.7%	2.5%	15,104	-6.1%	-14.4%	31	2	-5	99.4%	-0.3%	1.0%
Indiana	November 2021	$215K	-0.5%	10.6%	9,160	-5.1%	7.1%	7,379	-18.7%	15.3%	13,870	-8.2%	-13.7%	28	-3	-8	99.1%	-0.3%	0.8%
Indiana	December 2021	$217K	0.8%	13.5%	9,142	-0.2%	3.6%	5,036	-31.8%	2.7%	11,431	-17.6%	-15.6%	30	2	-10	99.0%	-0.2%	0.9%
Indiana	January 2022	$209K	-4.0%	13.5%	6,016	-34.1%	5.2%	5,926	17.8%	6.6%	10,666	-6.6%	-16.4%	34	4	-13	98.6%	-0.4%	0.8%
Indiana	February 2022	$218K	4.6%	16.6%	6,070	1.0%	-0.1%	5,821	-1.7%	17.0%	9,357	-12.1%	-21.0%	33	-1	-12	99.1%	0.5%	1.1%
Indiana	March 2022	$227K	3.9%	18.1%	7,604	25.0%	0.7%	8,717	49.6%	10.5%	10,080	7.5%	-16.8%	27	-6	-11	100.1%	1.0%	1.2%
Indiana	April 2022	$231K	2.1%	14.2%	8,068	6.1%	-1.6%	9,509	9.1%	3.5%	11,323	12.3%	-14.8%	24	-3	-7	100.7%	0.7%	1.0%
Indiana	May 2022	$247K	6.9%	15.2%	9,059	12.3%	2.6%	10,496	10.4%	11.0%	11,177	-1.3%	-19.4%	22	-2	-8	101.3%	0.6%	0.6%
Indiana	June 2022	$254K	2.7%	15.8%	9,558	5.5%	-8.1%	11,741	11.9%	9.6%	12,840	14.9%	-11.9%	17	-5	-11	100.9%	-0.4%	-0.1%
Indiana	July 2022	$249K	-2.0%	12.6%	8,912	-6.8%	-11.6%	10,042	-14.5%	-7.7%	13,756	7.1%	-13.9%	13	-4	-15	99.9%	-1.0%	-0.8%
Indiana	August 2022	$242K	-2.8%	10.6%	9,454	6.1%	-6.9%	9,617	-4.2%	-8.6%	13,823	0.5%	-15.1%	17	4	-11	98.8%	-1.2%	-1.5%
Indiana	September 2022	$238K	-1.6%	8.3%	8,535	-9.7%	-13.0%	8,885	-7.6%	-6.7%	14,585	5.5%	-9.4%	20	3	-9	98.4%	-0.4%	-1.3%
Indiana	October 2022	$238K	-0.1%	9.9%	7,377	-13.6%	-23.5%	7,817	-12.0%	-13.9%	14,658	0.5%	-3.0%	21	1	-10	98.0%	-0.4%	-1.5%
Indiana	November 2022	$236K	-0.7%	9.7%	6,652	-9.8%	-27.4%	6,164	-21.1%	-16.5%	13,930	-5.0%	0.4%	24	3	-4	97.6%	-0.4%	-1.6%
Indiana	December 2022	$232K	-2.0%	6.6%	6,372	-4.2%	-30.3%	4,414	-28.4%	-12.3%	12,189	-12.4%	6.7%	29	5	-1	97.4%	-0.2%	-1.6%
Indiana	January 2023	$222K	-4.2%	6.3%	4,418	-30.6%	-26.5%	5,421	22.9%	-8.4%	10,937	-10.2%	2.7%	39	10	5	96.8%	-0.6%	-1.8%
Indiana	February 2023	$232K	4.7%	6.4%	5,138	16.1%	-15.6%	5,656	4.3%	-2.9%	10,133	-7.5%	8.0%	42	3	9	97.3%	0.5%	-1.8%
Indiana	March 2023	$237K	2.1%	4.6%	7,007	36.4%	-7.9%	7,524	33.0%	-13.7%	9,848	-2.8%	-2.3%	29	-13	2	98.0%	0.7%	-2.1%
Indiana	April 2023	$246K	3.8%	6.4%	6,400	-8.7%	-20.7%	7,656	1.8%	-19.5%	10,190	3.5%	-10.0%	21	-8	-3	98.6%	0.7%	-2.1%
Indiana	May 2023	$257K	4.4%	3.9%	7,596	18.7%	-16.1%	8,951	16.9%	-14.7%	10,846	6.4%	-3.0%	16	-5	-6	99.1%	0.5%	-2.2%
Indiana	June 2023	$257K	0.0%	1.2%	8,276	9.0%	-13.4%	9,182	2.6%	-21.8%	11,724	8.1%	-8.7%	16	0	-1	99.1%	-0.1%	-1.8%
Indiana	July 2023	$259K	0.7%	4.0%	7,194	-13.0%	-19.3%	8,376	-8.7%	-16.5%	12,012	2.6%	-12.6%	17	1	4	98.9%	-0.2%	-1.1%
Indiana	August 2023	$253K	-2.2%	4.6%	7,814	8.6%	-17.3%	8,806	5.1%	-8.4%	13,024	8.4%	-5.7%	18	1	1	98.6%	-0.3%	-0.2%
Indiana	September 2023	$249K	-1.5%	4.7%	6,807	-12.9%	-20.2%	8,220	-6.7%	-7.5%	14,037	7.7%	-3.8%	21	3	1	98.3%	-0.3%	-0.1%
Indiana	October 2023	$243K	-2.4%	2.2%	6,557	-3.7%	-11.1%	7,752	-5.7%	-0.8%	14,513	3.4%	-1.0%	23	2	2	97.9%	-0.4%	-0.1%
Indiana	November 2023	$241K	-0.8%	2.1%	6,104	-6.9%	-8.2%	6,268	-19.1%	1.7%	14,278	-1.6%	2.5%	27	4	3	97.5%	-0.4%	0.0%
Indiana	December 2023	$239K	-0.9%	3.2%	5,677	-6.9%	-10.9%	4,269	-31.8%	-3.3%	12,806	-10.2%	5.1%	31	4	2	97.4%	-0.1%	0.0%
Indiana	January 2024	$236K	-1.0%	6.7%	4,429	-22.0%	0.0%	5,533	29.5%	2.0%	11,762	-8.2%	7.4%	42	11	3	97.1%	-0.2%	0.4%
Indiana	February 2024	$241K	2.1%	4.0%	5,341	20.6%	4.0%	6,456	16.7%	14.1%	10,969	-6.7%	8.3%	42	0	0	97.4%	0.3%	0.1%
Indiana	March 2024	$248K	2.7%	4.6%	6,547	22.6%	-6.6%	7,683	19.0%	2.1%	11,299	3.0%	14.7%	32	-10	3	98.1%	0.7%	0.1%
Indiana	April 2024	$255K	2.9%	3.6%	7,075	8.1%	10.5%	8,611	12.1%	12.5%	11,833	4.7%	16.1%	23	-9	2	98.3%	0.2%	-0.4%
Indiana	May 2024	$265K	4.1%	3.3%	7,732	9.3%	1.8%	9,585	11.3%	7.1%	12,862	8.7%	18.6%	19	-4	3	98.5%	0.2%	-0.6%
